,107
139,0.9937804010521106
140,1.074700532078203
141,1.0675115593963358
142,1.0727676116345628
143,1.0329976122410898
144,1.010674355236648
145,1.1642843964939371
146,1.0015903878733803
147,1.0345204471516236
148,1.0090890663466912
149,1.0209127135018814
150,1.094756127611003
151,1.0866865956458287
152,1.1271805762060836
153,1.094041328220743
154,1.0513673842189353
155,1.0125574687953829
156,0.9612092949286932
157,1.0688308672394562
158,1.046504729133556
159,1.1084213237279983
160,1.0980382301702045
161,1.0105291004285863
162,1.088359240637546
163,1.1215221590810813
164,1.0744422475230553
165,1.055962001854581
166,1.0096422767900377
167,1.080671320044733
168,0.98877200317699
169,1.028982260108647
170,1.0639381614985992
171,1.021887451662885
172,1.1047280285187198
173,0.9425080846567964
174,1.1216296385305218
175,1.1617691225239672
176,1.0307816788129556
177,1.1703434760692368
178,1.1297631815623392
179,0.9908896543288666
180,1.1300832118108013
181,1.0976939720609349
182,0.975047274323869
183,0.9677448855098932
184,1.062639891623401
185,1.0834977182847163
186,1.0773836878813265
187,0.9488734832965185
188,1.1057085174776573
189,1.015098969673318
190,1.1388726515874679
191,1.0866157746588674
192,1.051877616409288
193,1.0351032702163636
194,1.080426271188553
195,0.937556670975643
196,1.1255096533652627
197,1.1436995458634833
198,0.9550364812832963
199,1.0325807379051588
200,1.0325942734935327
201,1.0833296821849685
202,1.0694893081236336
203,1.098111687464324
204,1.1083423674136876
205,1.153355244745491
206,1.067303028859892
207,1.1340960963510334
208,0.9256998618716119
209,1.0048606652426766
210,1.0643020693218201
211,1.0573751329744285
212,1.0196240143365
213,0.9462994132925768
214,1.0882434793640312
215,1.0053352117334327
216,1.0929348903995757
217,1.0539390990320152
218,1.1168610985061378
219,1.1131533621077443
220,0.942555367068782
221,1.040185599755181
222,1.1374584278568816
223,1.0341490089655856
224,1.0520652021614239
225,0.9755924595088504
226,1.0264396400052118
227,1.1231186616691067
228,0.9810107953190531
229,1.048635236459364
230,1.0152578404707917
231,0.9439000209981331
232,1.1057626182956277
233,1.121930248561383
234,1.0493754388704082
235,1.0058246813384821
236,1.0358853413845943
237,1.0389382999806327
238,0.8294540721409475
239,1.0231592260253715
240,1.127713625007782
241,0.9920249815117335
242,1.0397429723359133
243,1.1017237357607057
244,1.0426806711317116
245,0.9078220556051115
246,1.0557198035023352
247,0.9806097626796338
248,0.9454670446287531
249,1.04383662818347
250,1.0469699670050865
251,0.954328093142364
252,1.0311767215920449
253,1.0745270570444032
254,1.0457794655166381
255,1.0543756265907553
256,1.113372905255642
257,1.0664301352936605
258,1.0311954788119622
259,1.140633656088446
260,1.0005467039219402
261,1.0798285621976216
262,1.052855643694655
263,1.1065676028860687
264,0.9222045777577526
265,1.077592883918813
266,1.1801177584103293
267,1.0442559895795807
268,0.9549696241528963
269,0.9494037240850776
270,0.9189713033271983
271,0.9507497364477254
272,0.989757314297126
273,1.0360385678989246
274,1.0222170373499948
275,0.9160896889986015
276,1.1431266630126091
277,1.0300589037811136
278,1.1424592219473781
279,1.008554544666922
280,1.1174335143685048
281,0.9078988970577615
282,0.9385921724007599
283,1.099296077651161
284,0.9588672589609866
285,0.8824965292112131
286,1.0649651500319848
287,1.051773307537355
288,1.0236049234225704
289,1.045866181049066
290,1.04095128548354
291,1.0234362139576523
292,1.0064978079946099
293,1.0793081503857358
294,1.0367678595040202
295,1.1027150253416496
296,1.0705331850249988
297,1.043387561762828
298,1.0462026229616708
299,1.074200103491397
300,1.0618901845382829
301,1.0138858757635967
302,1.0521886974534318
303,1.0972750216974232
304,1.0255286328526845
305,1.026236303214408
306,0.9725441151879352
307,1.0687468454613946
308,1.1014066346892941
309,1.086059471420944
310,1.0762041586992022
311,1.0578969068612754
312,1.1191245999066366
313,0.9781150626630764
314,1.0138066368260652
315,1.0490996226792384
316,0.9991654156223079
317,0.9573537462509268
318,1.0305675579600055
319,1.0827919729405142
320,1.0591985978836183
321,1.0685019301904684
322,1.005353319712301
323,1.1139310014559585
324,0.8641216825103165
325,1.066768808458041
326,1.038027317459023
327,1.00952458014146
328,1.1281127886877724
329,1.1027818976630295
330,1.0529802818960428
331,0.9933381111010662
332,1.09964243413882
333,0.9777620689918497
334,0.9981732506043528
335,1.0581120160221422
336,1.057776501247975
337,1.0101287271374964
338,0.9495652551420247
339,1.214046399709656
340,1.1669299420497965
341,1.0406725264032166
342,0.9820892551497636
343,1.03749963710473
344,1.0175889556824362
345,1.080277403833695
346,0.9603912049657246
347,1.013432045660678
348,0.999089611778012
349,1.0136886236275033
350,0.9508826577146123
351,1.0216661686337283
352,1.0638416749299966
353,1.1247024341742073
354,1.0669488280935073
355,0.9331963324380138
356,0.9758136332173342
357,0.9493623271789755
358,0.9974852412165716
359,0.9635833314216251
360,1.0313255527373724
361,0.9605774429233158
362,1.031293659073236
363,0.9918443547606726
364,1.026695443572021
365,1.0249635120780052
366,1.0373954276810802
367,0.9948062022732643
368,1.060292175561456
369,1.0436864505482906
370,1.0108919583438005
371,1.0617817632310136
372,1.0746211611934888
373,0.98327456075207
374,0.9766910255881919
375,1.0273954280945883
376,1.002928886561566
377,1.1154856839395426
378,0.8837683883174879
379,1.075572884038517
380,1.0754671399223532
381,1.0504325970499038
382,1.0328897989876227
383,1.038869388361693
384,0.9678288248276904
385,0.9501200031858915
386,1.0627018690937733
387,1.1410970397050448
388,0.9949106215108406
389,0.982082522961589
390,1.0443827727320525
391,1.0099803103267322
392,1.0573137385026357
393,0.9712838343357594
394,1.0376621372739625
395,1.0121335815068289
396,0.9474675983973206
397,0.9948276491274214
398,0.9981275708508079
399,1.0592846119724681
400,0.9665176437393561
401,0.8693693326216397
402,1.0766763001542703
403,0.9570548060600261
404,1.0425980383683873
405,1.0428746836733425
406,1.0570027620468252
407,0.9773856153653779
408,1.101389418515702
409,1.085938812942474
410,0.9500344119085541
411,1.0885046927585564
412,1.039249025522143
413,1.0329759082511785
414,1.0732009763401467
415,1.0278100529863459
416,0.9024199599598662
417,0.9811518624463037
418,1.0219509213555196
419,1.0420657196308187
420,1.054814519369799
421,0.957750588755867
422,0.993561269848086
423,0.9877024105123589
424,1.0449202475946688
425,1.0367713083650094
426,1.0475963772668804
427,0.9222835137290544
428,1.0671585098096028
429,1.0174151318553009
430,0.9958897893415045
431,0.9360271595540113
432,1.0249595814901329
433,1.1251821539517586
434,1.0166499576000443
435,1.0895471676326716
436,1.0718683086328484
437,1.0118496221410291
438,1.0808801222074098
439,1.0842320836804316
440,1.0112425077084168
441,1.0165863355844236
442,1.0249920834708153
