Date,Close
3/10/2017 16:00:00,41.94
3/13/2017 16:00:00,42.29
3/14/2017 16:00:00,42.08
3/15/2017 16:00:00,42.53
3/16/2017 16:00:00,42.77
3/17/2017 16:00:00,43.29
3/20/2017 16:00:00,42.99
3/21/2017 16:00:00,42.84
3/22/2017 16:00:00,43.14
3/23/2017 16:00:00,43.44
3/24/2017 16:00:00,43.39
3/27/2017 16:00:00,43.86
3/28/2017 16:00:00,43.66
3/29/2017 16:00:00,43.64
3/30/2017 16:00:00,43.32
3/31/2017 16:00:00,43.96
4/3/2017 16:00:00,43.73
4/4/2017 16:00:00,44.11
4/5/2017 16:00:00,43.59
4/6/2017 16:00:00,44.1
4/7/2017 16:00:00,44.29
4/10/2017 16:00:00,45.37
4/11/2017 16:00:00,44.44
4/12/2017 16:00:00,44.54
4/13/2017 16:00:00,43.85
4/17/2017 16:00:00,43.99
4/18/2017 16:00:00,43.82
4/19/2017 16:00:00,43.71
4/20/2017 16:00:00,44.49
4/21/2017 16:00:00,44.44
4/24/2017 16:00:00,46.72
4/25/2017 16:00:00,49.25
4/26/2017 16:00:00,48.9
4/27/2017 16:00:00,49.11
4/28/2017 16:00:00,49.38
5/1/2017 16:00:00,49.57
5/2/2017 16:00:00,49.91
5/3/2017 16:00:00,50.27
5/4/2017 16:00:00,51.56
5/5/2017 16:00:00,52.72
5/8/2017 16:00:00,51.13
5/9/2017 16:00:00,50.74
5/10/2017 16:00:00,50.39
5/11/2017 16:00:00,50.81
5/12/2017 16:00:00,50.69
5/15/2017 16:00:00,50.8
5/16/2017 16:00:00,51.35
5/17/2017 16:00:00,50.4
5/18/2017 16:00:00,50.84
5/19/2017 16:00:00,51.22
5/22/2017 16:00:00,51.39
5/23/2017 16:00:00,50.9
5/24/2017 16:00:00,51.06
5/25/2017 16:00:00,51.36
5/26/2017 16:00:00,50.88
5/30/2017 16:00:00,50.7
5/31/2017 16:00:00,51.18
6/1/2017 16:00:00,51.6
6/2/2017 16:00:00,52.36
6/5/2017 16:00:00,51.9
6/6/2017 16:00:00,51.05
6/7/2017 16:00:00,51.37
6/8/2017 16:00:00,51.18
6/9/2017 16:00:00,50.94
6/12/2017 16:00:00,50.23
6/13/2017 16:00:00,51.24
6/14/2017 16:00:00,51.11
6/15/2017 16:00:00,50.68
6/16/2017 16:00:00,51.76
6/19/2017 16:00:00,51.82
6/20/2017 16:00:00,51.71
6/21/2017 16:00:00,51.75
6/22/2017 16:00:00,51.62
6/23/2017 16:00:00,51.86
6/26/2017 16:00:00,51.66
6/27/2017 16:00:00,51.83
6/28/2017 16:00:00,51.77
6/29/2017 16:00:00,49.92
6/30/2017 16:00:00,50.22
7/3/2017 16:00:00,50.12
7/5/2017 16:00:00,50.45
7/6/2017 16:00:00,49.98
7/7/2017 16:00:00,49.55
7/10/2017 16:00:00,49.55
7/11/2017 16:00:00,49.3
7/12/2017 16:00:00,49.49
7/13/2017 16:00:00,49.41
7/14/2017 16:00:00,50.46
7/17/2017 16:00:00,51.05
7/18/2017 16:00:00,50.82
7/19/2017 16:00:00,51.36
7/20/2017 16:00:00,51.75
7/21/2017 16:00:00,51.44
7/24/2017 16:00:00,51.14
7/25/2017 16:00:00,51.12
7/26/2017 16:00:00,51.6
7/27/2017 16:00:00,50.19
7/28/2017 16:00:00,50.03
7/31/2017 16:00:00,50.3
8/1/2017 16:00:00,50.88
8/2/2017 16:00:00,51.14
8/3/2017 16:00:00,52.02
8/4/2017 16:00:00,52.29
8/7/2017 16:00:00,52.48
8/8/2017 16:00:00,52.12
8/9/2017 16:00:00,51.17
8/10/2017 16:00:00,50.42
8/11/2017 16:00:00,50.56
8/14/2017 16:00:00,50.98
