,0
2020-07-23 00:00:00-04:00,0.6444551800162908
2020-07-24 00:00:00-04:00,0.634492809941833
2020-07-27 00:00:00-04:00,0.6330262824792964
2020-07-28 00:00:00-04:00,0.6359059381602696
2020-07-29 00:00:00-04:00,0.6315576840540639
2020-07-30 00:00:00-04:00,0.6215555109440033
2020-07-31 00:00:00-04:00,0.607952098507609
2020-08-03 00:00:00-04:00,0.608593459447496
2020-08-04 00:00:00-04:00,0.6182442689456179
2020-08-05 00:00:00-04:00,0.6517516924975517
2020-08-06 00:00:00-04:00,0.6612886226931086
2020-08-07 00:00:00-04:00,0.6563957728009627
