Date,Close
3/10/2017 16:00:00,286.42
3/13/2017 16:00:00,286.91
3/14/2017 16:00:00,285.38
3/15/2017 16:00:00,287.78
3/16/2017 16:00:00,286.32
3/17/2017 16:00:00,288.81
3/20/2017 16:00:00,285.71
3/21/2017 16:00:00,281.28
3/22/2017 16:00:00,283.26
3/23/2017 16:00:00,281.22
3/24/2017 16:00:00,281.53
3/27/2017 16:00:00,280.14
3/28/2017 16:00:00,282.86
3/29/2017 16:00:00,283.43
3/30/2017 16:00:00,285.51
3/31/2017 16:00:00,285.23
4/3/2017 16:00:00,282.03
4/4/2017 16:00:00,281.57
4/5/2017 16:00:00,281.65
4/6/2017 16:00:00,284.96
4/7/2017 16:00:00,284.5
4/10/2017 16:00:00,286.59
4/11/2017 16:00:00,286.65
4/12/2017 16:00:00,283.78
4/13/2017 16:00:00,282.68
4/17/2017 16:00:00,283.17
4/18/2017 16:00:00,282.86
4/19/2017 16:00:00,279.46
4/20/2017 16:00:00,278.73
4/21/2017 16:00:00,279.5
4/24/2017 16:00:00,278.21
4/25/2017 16:00:00,277.99
4/26/2017 16:00:00,279.69
4/27/2017 16:00:00,281.68
4/28/2017 16:00:00,281.44
5/1/2017 16:00:00,283.22
5/2/2017 16:00:00,288.59
5/3/2017 16:00:00,290.36
5/4/2017 16:00:00,292.21
5/5/2017 16:00:00,295.47
5/8/2017 16:00:00,297.54
5/9/2017 16:00:00,299.57
5/10/2017 16:00:00,299.47
5/11/2017 16:00:00,299.91
5/12/2017 16:00:00,297.55
5/15/2017 16:00:00,295.41
5/16/2017 16:00:00,293.33
5/17/2017 16:00:00,292.09
5/18/2017 16:00:00,297.82
5/19/2017 16:00:00,294.08
5/22/2017 16:00:00,294.94
5/23/2017 16:00:00,290.55
5/24/2017 16:00:00,280.51
5/25/2017 16:00:00,293.04
5/26/2017 16:00:00,302.4
5/30/2017 16:00:00,303
5/31/2017 16:00:00,304.84
6/1/2017 16:00:00,306.72
6/2/2017 16:00:00,311.47
6/5/2017 16:00:00,313.73
6/6/2017 16:00:00,306.96
6/7/2017 16:00:00,307.94
6/8/2017 16:00:00,307.27
6/9/2017 16:00:00,307.87
6/12/2017 16:00:00,301.02
6/13/2017 16:00:00,302.69
6/14/2017 16:00:00,302.21
6/15/2017 16:00:00,300.13
6/16/2017 16:00:00,295.94
6/19/2017 16:00:00,294.17
6/20/2017 16:00:00,296.5
6/21/2017 16:00:00,288.84
6/22/2017 16:00:00,284.14
6/23/2017 16:00:00,284.71
6/26/2017 16:00:00,289.72
6/27/2017 16:00:00,282.86
6/28/2017 16:00:00,285.28
6/29/2017 16:00:00,285.88
6/30/2017 16:00:00,287.34
7/3/2017 16:00:00,283.36
7/5/2017 16:00:00,279.04
7/6/2017 16:00:00,273.24
7/7/2017 16:00:00,276.97
7/10/2017 16:00:00,268.82
7/11/2017 16:00:00,255.98
7/12/2017 16:00:00,261.86
7/13/2017 16:00:00,257.4
7/14/2017 16:00:00,261.74
7/17/2017 16:00:00,253.94
7/18/2017 16:00:00,258.75
7/19/2017 16:00:00,256.75
7/20/2017 16:00:00,255.74
7/21/2017 16:00:00,253.4
7/24/2017 16:00:00,252.08
7/25/2017 16:00:00,256.61
7/26/2017 16:00:00,247.24
7/27/2017 16:00:00,249.43
7/28/2017 16:00:00,248.6
7/31/2017 16:00:00,251.21
8/1/2017 16:00:00,255.27
8/2/2017 16:00:00,247.97
8/3/2017 16:00:00,251.28
8/4/2017 16:00:00,250.2
8/7/2017 16:00:00,248.81
8/8/2017 16:00:00,250.64
8/9/2017 16:00:00,253.08
8/10/2017 16:00:00,246.87
8/11/2017 16:00:00,251.05
8/14/2017 16:00:00,248.47
8/15/2017 16:00:00,237.67
8/16/2017 16:00:00,243.43
8/17/2017 16:00:00,241.43
8/18/2017 16:00:00,244.2
8/21/2017 16:00:00,234.21
8/22/2017 16:00:00,231.65
8/23/2017 16:00:00,232.06
8/24/2017 16:00:00,233.71
8/25/2017 16:00:00,212.36
8/28/2017 16:00:00,207.75
8/29/2017 16:00:00,211.78
8/30/2017 16:00:00,213.57
8/31/2017 16:00:00,221.01
9/1/2017 16:00:00,221.73
9/5/2017 16:00:00,223.9
9/6/2017 16:00:00,228
9/7/2017 16:00:00,230.53
9/8/2017 16:00:00,226.98
9/11/2017 16:00:00,228.6
9/12/2017 16:00:00,226.88
9/13/2017 16:00:00,226.41
9/14/2017 16:00:00,223.93
9/15/2017 16:00:00,224.67
9/18/2017 16:00:00,227.08
9/19/2017 16:00:00,224.45
9/20/2017 16:00:00,223.84
9/21/2017 16:00:00,219.74
9/22/2017 16:00:00,219.17
9/25/2017 16:00:00,218.89
9/26/2017 16:00:00,218.99
9/27/2017 16:00:00,227.66
9/28/2017 16:00:00,226.89
9/29/2017 16:00:00,226.06
10/2/2017 16:00:00,223.8
10/3/2017 16:00:00,227.62
10/4/2017 16:00:00,223.52
10/5/2017 16:00:00,220.63
10/6/2017 16:00:00,219.91
10/9/2017 16:00:00,217.34
10/10/2017 16:00:00,212.69
10/11/2017 16:00:00,207.89
10/12/2017 16:00:00,190.16
10/13/2017 16:00:00,198.58
10/16/2017 16:00:00,193.7
10/17/2017 16:00:00,202.28
10/18/2017 16:00:00,198.37
10/19/2017 16:00:00,204.62
10/20/2017 16:00:00,204.84
10/23/2017 16:00:00,202.36
10/24/2017 16:00:00,203.31
10/25/2017 16:00:00,201.29
10/26/2017 16:00:00,200.51
10/27/2017 16:00:00,198.93
10/30/2017 16:00:00,201.69
10/31/2017 16:00:00,201.79
11/1/2017 16:00:00,204.83
11/2/2017 16:00:00,202.9
11/3/2017 16:00:00,202.05
11/6/2017 16:00:00,201.33
11/7/2017 16:00:00,198.01
11/8/2017 16:00:00,195.9
