,107
0,1.137530444479515
1,1.001328740475709
2,1.112283573544987
3,0.9618969654370444
4,0.8261549960705603
5,0.9903119214534767
6,0.9684462273820493
7,0.9594500881424689
8,1.2475033517936798
9,1.0270551927779359
10,1.077337468113977
11,1.1045767900024441
12,1.1210662821524466
13,0.9940339214662594
14,1.0826288767329533
15,0.9361242561232657
16,0.9194146142903236
17,1.0843441198920534
18,0.809580192243015
19,1.268982325959708
20,0.9199985595292413
21,1.0814424858682188
22,0.9834242215951264
23,1.1746255243784542
24,1.2056025048025785
25,1.0790728727969667
26,0.9292897016808775
27,1.1617374476286864
28,0.9028909320051096
29,1.0321073198243125
30,0.9043495336701315
31,1.0036546286110044
32,0.9813759322784685
33,1.1168185546318636
34,0.8236471748451104
35,1.2947151873236757
36,0.9502930991708711
37,1.147118073562728
38,1.1635431973238883
39,1.1467081179029441
40,1.1069438750442109
41,0.9055219851721533
42,1.0490321796247226
43,1.0692098728222517
44,0.9140321103402756
45,1.1172821558960992
46,1.1089746570431522
47,0.9004866186524414
48,0.9068948737896254
49,1.3416528851660412
50,1.1421902447020293
51,0.8752717877349773
52,1.0310574016622487
53,1.1714246139344602
54,1.1788272181190549
55,1.0680164640173668
56,0.983672511686867
57,1.0422443305012283
58,1.0151840004793782
59,0.9256474174303237
60,0.9126666644005103
61,0.9168198608035117
62,1.103547389523093
63,0.954114984124734
64,1.038321178278177
65,1.0222072183452648
66,1.0437208625541403
67,1.019258314003747
68,1.1661880944022125
69,1.056958997278791
70,0.9293284357708061
71,0.8914703281671247
72,1.091948433821823
73,0.8943646815056114
74,1.1818213868220038
75,0.9270335510606046
76,1.1911222787845048
77,1.1617128998008919
78,1.0494506139980742
79,1.1501071156382998
80,1.025187970407872
81,0.8757019785170004
82,1.1175180160100113
83,1.0138734262184688
84,1.1539745650744182
85,0.9652587946101602
86,1.0614665384295396
87,1.0990375559836316
88,1.051872882107184
89,1.042100364556211
90,1.0670325154751286
91,0.8750641745475856
92,1.2099146126850848
93,1.2295162805568538
94,1.1520637673682175
95,1.1337547526078864
96,1.2378469303704187
97,0.935326483061208
98,1.0981035571398663
99,1.0823521691465974
100,1.1130577367692014
101,1.023441612102565
102,1.0731479907334136
103,1.0435786159382217
104,1.094510510123147
