,107
127,1.2438102666052373
128,1.0517612210789917
129,1.2631660188087233
130,1.1609317447958751
131,1.0674893453321155
132,1.1476913292781095
133,1.1443458445249788
134,1.1649296041663835
135,1.3071062379706777
136,1.101905779119939
137,1.081035229885444
138,1.05449242153622
139,1.1426662353141703
140,1.1517939467792186
141,1.0506243892250369
142,1.1576628269328089
143,1.1825448825327654
144,1.2282098320773362
145,0.9924298059439083
146,1.1668261548033967
147,1.1756440166168802
148,1.2478407709359498
149,1.228356372924997
150,1.0711639865764238
151,1.033477075548046
152,1.0508017937937644
153,1.2408933877449608
154,1.2842760925169607
155,1.1577777654831645
156,1.2856543524839525
157,1.202822038679755
158,1.0656808508783888
159,1.2678793861245807
160,1.119217474418929
161,1.0779624540804318
162,1.2948931649613666
163,1.1830606877441494
164,1.151634631613477
165,1.1343408073072705
166,1.1941985413213934
167,1.0002979046484999
168,0.9696596796771146
169,1.0614393909809965
170,1.0463813003019926
171,1.128178138381421
172,1.081229309274254
173,1.1122786497948898
174,1.198871022126334
175,1.1210748740294456
176,1.0914680365933969
177,1.1123833771408815
178,1.0864200633588845
179,1.1366143531702635
180,1.206287934987303
181,1.1180037654722899
182,1.0862569682510255
183,1.0581560902417477
184,1.0972815256982484
185,1.1114416879166702
186,1.0110901844422857
187,0.9671859875992568
188,0.9361205591962862
189,1.1591481319181902
190,1.1281116701525542
191,1.0519182675983572
192,1.1098995230956485
193,1.1712735475733267
194,1.0911629565716816
195,1.169619152066529
196,1.0967976341190775
197,1.1351438724158107
198,1.1290164002276053
199,1.1715068059533749
200,1.2028028608758314
201,1.202360435468609
202,1.2139050668479734
203,1.2020999513005415
204,1.0673139630397432
205,1.051233233051592
206,1.2579202234731421
207,1.2001573854781333
208,1.140770257871727
209,1.0288023480049813
210,1.1282613228481064
211,1.0809062564703562
212,1.2048217294428418
213,1.1356826757797447
214,1.3051638216150403
215,0.8931199209716506
216,1.257225082251152
217,1.23038896414066
218,0.8952006816081008
219,1.096956853844736
220,1.0354125196618291
221,1.3027254166185336
222,0.9950310379249139
223,0.9833864007935352
224,1.027624187356798
225,1.0350148641594237
226,1.1455953946582011
227,1.1905537241711333
228,1.162033130200303
229,1.077721190696266
230,1.212405146749578
231,1.072273207939738
232,1.1494854180483933
233,1.1024543058727168
234,1.187281683081973
235,1.1967474235609614
236,1.061914474049443
237,1.0087200993630112
238,1.1580310565964846
239,1.2778849599138722
240,1.1059627732052353
241,1.1813204135980753
242,1.0602410894917766
243,1.2002672125102438
244,1.1779275507003364
245,1.392662131667992
246,1.1944473506367828
247,1.190390318819762
248,1.0752822432508962
249,1.3077054894153375
250,1.0253465835459232
251,1.2821252150142788
252,1.3356091468166538
253,0.9978349621377806
254,1.1815043214461804
255,1.0461105170259537
256,1.1641567102092127
257,1.1127482333990883
258,1.1809656720389854
259,0.9063472692977166
260,1.1037245356997871
261,1.2832280716918274
262,1.2009995996535532
263,1.0407330896078433
264,1.1615050004458793
265,1.1777071270714825
266,1.130041268849358
267,1.0678437771207792
268,1.1849304042445221
269,1.0740205010149309
270,1.053319118368743
271,1.1629494291032016
272,1.0494800939146507
273,1.223135440146695
274,1.0485745040561676
275,1.0175874962990636
276,0.9279115701181262
277,1.2170266308177542
278,1.092709857630568
279,0.9270155615417022
280,1.2988941083060452
281,1.2766140990348114
282,1.1254843673968833
283,1.1408979220865487
284,1.046635230256537
285,0.9975012026869696
286,1.157870645012793
287,1.044913268178617
288,0.9406867440668665
289,1.0875432864101389
290,1.0967032098376004
291,1.1274969368067609
292,1.0162471640806368
293,1.1303123466997373
294,1.0122147724865505
295,1.155043688559024
296,0.9238550389762092
297,0.9868365586020753
298,0.930339651307411
299,1.055416763253645
300,1.2754911472506119
301,1.2280706446728826
302,1.0598904638424176
303,0.9398981192773129
304,1.1723469284087342
305,0.989390830751151
306,1.2141349819909886
307,1.0526683280581548
308,1.0652218425198359
309,0.9687539395036069
310,1.2788395493364362
311,1.1958737157379549
312,1.050632458070638
313,1.1432941857283663
314,1.2631977052013739
315,1.324649995291858
316,1.1171344272407087
317,1.040934971724844
318,1.119425146918551
319,1.2448333125830011
320,1.173917322647468
321,0.9195890109571682
322,0.9950652911948299
323,1.2023765994957218
324,1.0672357743276972
325,1.1536259875095636
326,1.255898651979826
327,0.9431800739813982
328,1.09141438938155
329,1.024039469098053
330,0.9573210391255208
331,1.0502032264336736
332,1.146995620355303
333,1.1665509380210568
334,1.1310414347674216
335,1.262070164871609
336,1.0883604230609767
337,1.2316009872341582
338,1.2058520134772492
339,1.2260953179247913
340,1.005520858137279
341,1.2359714350375548
342,1.0578149826608851
343,1.2218105275342757
344,1.2055479444150625
345,1.0017636365162352
346,1.08317386445783
347,1.1545445056441501
348,1.127736976488802
349,1.1174233725787552
350,1.186095183139901
351,1.150929611521967
352,1.0367649404384462
353,0.9800828433302227
354,1.1549024451849161
355,1.1250144893222065
356,1.024986328886682
357,1.0293645954036394
358,1.080106409390615
359,1.1929412556407843
360,1.092726358712958
361,1.047163604685392
362,1.2356544942397822
363,1.1837280997467912
364,1.273347003301131
365,1.2143526880927222
366,1.0888967470371824
367,0.9993258558606487
368,1.192015012004906
369,1.2736031041183313
370,1.0432282485915103
371,1.1091070097767328
372,1.1120414824880347
373,1.249747599093135
374,0.8912997481519357
375,1.1471168377691494
376,1.122490358817152
377,1.0267469642698595
378,1.1354367613680607
379,1.0719920423474083
380,0.9951789400165038
381,1.1464400770742997
382,1.1723915524948505
383,0.8473476134169672
384,1.2086472921580451
385,1.0815874691074439
386,1.134462303231664
387,1.0270190871364624
388,1.2370613228491332
389,1.0873014719775362
390,1.0278123175107006
391,1.0697444132378748
392,1.1572612353260463
393,1.1237037822049258
394,1.146431076773582
395,1.1522740961627673
396,1.1757839605753098
397,1.1704752470570539
398,1.0769477812562624
399,1.1493085615910095
400,1.152924651781761
401,1.164488426667341
402,1.1051943729505138
403,1.2246149879047938
404,1.0998874129042895
405,1.1579396471472703
406,0.995290867527312
407,1.1997284285773957
408,1.082165052749536
409,1.0074171185084813
410,1.2936898625324258
411,1.1414545964393448
412,1.0207025780944077
413,1.0162670776746394
414,1.0782829369141984
415,1.1926378851969934
416,1.1194160702819342
417,1.1062845207557614
418,1.0761524327483922
419,1.247750478555493
420,1.0397342363532356
421,1.082009436860258
422,1.2111372520662296
423,1.1346646600739834
424,1.1102313160028479
425,1.0363401165794384
426,1.154707868206121
427,1.1814132747302326
428,1.1565554991566465
429,1.1241568082471374
430,1.1554091561986024
431,1.1632264190032406
432,1.2767390245700274
433,0.9662768338050023
434,0.9732859076011015
435,1.1289762319222796
436,1.1272728423250515
437,1.0510496459049354
438,0.9859742523167679
439,1.141203585735227
440,1.1718571761138654
441,1.1625020615867496
442,1.425334546478824
443,1.045071206989793
444,0.936718883367761
445,1.1039380016479312
446,1.053896533297677
447,1.1179731168516398
448,1.1666901772165255
449,0.9501856236248195
450,1.0714916179843355
451,1.2003790603378997
452,1.1570278330062878
453,1.0637599508531155
454,1.155652876905592
455,1.1372648306438986
456,1.0487219676549433
457,1.0800576652187728
458,1.0862069933932943
459,1.212928930708512
460,1.0921543975798824
461,1.1753887800945042
462,1.3557924147678277
463,1.1281573679379453
464,1.3698584592772594
465,1.3472759623048771
466,1.1264572220095832
467,1.098446466120752
468,1.0378846882745734
469,1.2325791489698197
470,1.1709797579051746
471,1.008079026360788
472,1.174181594794471
473,1.0859417777284186
474,1.2557746774418586
475,1.3157208181766396
476,0.9874008549912984
477,1.1730162386859513
478,1.2211447669856903
479,1.159477998349671
480,1.1691902586289464
481,1.1997489758875612
482,1.080132618887845
483,1.1282871745117768
484,1.0790436183560215
485,1.2011657484654465
486,1.252863256379396
487,1.1554136867809897
488,1.0211440388450563
489,1.2514849768988445
490,1.4054472459134901
491,1.012754226886134
492,0.96632788876155
493,1.0510859492930757
494,1.17082256418987
495,1.0917285128926217
496,1.226368436444827
497,1.1120024854819952
498,1.007773336431553
499,1.2101737747459391
500,1.291105662739413
501,1.13048785462057
502,1.2782272880599856
503,1.152237349245549
504,1.1485040733575487
505,1.168966763863853
506,1.1867596344414273
507,1.2010054262557621
508,1.2159066589216492
509,1.1041170528356943
510,1.0132962678158322
511,1.0969680785077442
512,1.0853567024915807
513,1.043561612216503
514,1.107554479810446
515,1.1214618423174265
516,1.2309689564472663
517,1.1496666650256941
518,1.1548157403988186
519,1.0411282482383475
520,1.0223109413925582
521,1.2535491226602145
522,1.008872990441579
523,1.1774098346027362
524,1.1926573028694887
525,1.184015527630985
526,0.9975233911258772
527,1.190429180928532
528,1.1673379952568723
529,1.1913481831326105
530,1.3737779178405458
531,1.0821185731194318
532,1.0949431026491327
533,1.0599117858218292
534,1.1165409917063838
535,1.03344704076788
536,1.056606383153955
537,1.1996222755233739
538,1.2733432231156736
539,1.2513109900115102
540,1.1510201724938063
541,1.072051364177218
542,0.977335887218413
543,0.967657914888736
544,1.245021702482583
545,0.895538517743307
546,1.0060282417989044
547,1.2622982009544235
548,1.0686830652830668
549,1.1357879229597296
550,1.1126504811128937
551,1.0353709742675061
552,1.1797555598748504
553,1.1808908192725043
554,1.2611905552090568
555,1.1211976223229378
556,1.177912267719525
557,1.3619569667236686
558,1.1515586172181245
559,1.1537102739742031
560,1.116164853206494
561,1.0548647683622907
562,1.1400621504855988
563,1.0214796141138458
564,1.1876182650086207
565,1.1392194036529528
566,1.0510738411620428
567,1.056836316786855
568,1.2197035308439756
569,1.1680426589987016
570,1.1868107307248519
571,1.0978882965152454
572,1.1259028778642133
573,1.0544627038824355
574,1.2192878235884
575,1.1081388670893597
576,1.234199153696396
577,1.156937792691114
578,1.1731498261476405
579,1.1568275555561238
580,1.292620264575255
581,1.091090098336868
582,1.1525763762559627
583,1.1436212485865915
584,1.0516123685463825
585,1.1284067108629365
586,1.1236153186116633
587,1.064173281230646
588,1.174640879753899
589,1.1387032038241005
590,1.0423283136659487
591,1.2784159777830846
592,1.1306486479594344
593,0.9411981625323177
594,1.0508448624522064
595,1.1274739762446926
596,1.1166035817309057
597,1.1556054500374056
598,0.9066990396094466
599,1.1321457466299032
600,1.211375187497691
601,1.1574482358551164
602,0.9809845510008528
603,1.1402461099912373
604,0.9749252580259018
605,1.0914184938799352
606,1.0804609567531955
607,1.1475393747298246
608,1.0099529558505662
609,1.211401065144035
610,1.1099802467461553
611,1.0903951817983688
612,1.1219198482201627
613,1.1653444045910148
614,1.2672798056091212
615,1.0967809818135625
616,1.0698567140333741
617,1.1101359143550906
618,1.1856665224614251
619,1.2299220131033501
620,1.2142615730483157
621,1.1779030539673907
622,1.1864912018989755
623,1.0488881890385373
624,1.2471217960596959
625,1.1815829641138553
626,1.196209050392255
627,1.2594095982340674
628,1.1285678222164344
629,1.151919939829046
630,1.0855344297241882
631,1.1217960556324786
632,1.0598773873922542
633,1.0213265203461048
634,1.0754596381883512
635,1.2414252216962387
636,0.996981540801252
637,1.164214190477176
638,1.100007372238754
639,1.1032887612989302
640,1.079679817926237
641,1.1206572693514414
642,1.269274725371604
643,1.0386768758969476
644,1.0503930138329014
645,1.1982959435283607
646,1.089926491535813
647,1.4263755551021888
648,1.1264099324615355
649,1.0820412244613788
650,1.0448431757039816
651,1.0581714792177452
652,1.1379936194879288
653,1.1944203129160553
654,1.1641807109492874
655,1.1700193173802453
656,1.061090674632891
657,0.9829497931289395
658,1.0422939252342822
659,1.32606985353442
660,0.9077839048257582
661,1.276505301881283
662,1.1155594821408563
663,1.154360742308216
664,1.0372981606928735
665,1.1606818369084113
666,1.0616977428848384
667,0.958514430408084
668,1.130074054143777
669,1.0709524418575567
670,1.1070845611564106
671,1.0155391225188708
672,1.1835452179436405
673,1.145263406708631
674,1.044283647429679
675,1.0572393664895592
676,1.099327118155053
677,1.1750634922299943
678,1.0871149229261148
679,1.1446853487793227
680,1.1245827303269156
681,1.119606350600379
682,1.0779950135792407
683,1.1227868399654541
684,1.1902775060251307
685,1.0032505443760633
686,0.9128001897995164
687,1.0809142482683425
688,1.0567462763430102
689,1.1126210916644468
690,1.025223480562461
691,1.2821251900801034
692,1.1312167796624146
693,1.289367057943653
694,1.2092042669799756
695,0.9941140153049349
696,1.0854354981249916
697,1.0226037724739296
698,1.0609503607280415
699,1.120095869599189
700,1.1780796823403707
701,0.9987704977886245
702,1.0549962154825427
703,1.169549092615875
704,0.9609716568347267
705,1.0895198155590895
706,1.1422569517263288
707,1.1817358616949596
708,1.2530976197910824
709,1.0429715693589434
710,1.2647032925539168
711,1.017807116530576
712,1.1577770429690977
713,1.314159673477712
714,1.0294346685742142
715,1.145715387102628
716,1.2612982016265313
717,1.144177348556128
718,1.0423254811497982
719,0.9696805205463531
720,0.9435783963810135
721,1.0724459866445397
722,1.2616515015672254
723,1.1284325078317867
724,1.2727516284732747
725,0.8321533736060576
726,1.1043570622027399
727,1.117407817270403
728,1.290467333642767
729,0.9836791373389132
730,1.251805394410421
731,0.9248788006503736
732,1.1547826541025619
733,1.295405008966342
734,1.0777340685196424
735,0.9820158627918198
736,1.141036906492805
737,1.1427401236536554
738,1.1807800050579396
739,1.335343966666568
740,1.1520680322074397
741,1.2155022209996942
742,1.2043113633184215
743,1.191551259191121
744,0.9878497632584035
745,1.0669770418794344
746,1.184583619086048
747,1.0657690289394501
748,0.9887132847650407
749,0.9652868654092248
750,1.0529399933388444
751,0.9552547335528473
752,1.2694853443786642
753,0.8927855862120212
754,1.1860471944297934
755,1.1311211196610482
756,1.3617340342090218
757,1.1926292459969166
758,1.2210530765296215
759,1.133350579015658
760,1.1736491282221766
761,1.161499160065762
762,1.234985074655303
763,1.0807870950701037
764,1.2449303718272846
765,1.0356943735092514
766,1.0918815960109782
767,1.1185198689745925
768,1.1503578809742587
769,1.2294475664658446
770,1.1543129720931824
771,1.1733678455029164
772,0.9727726163397434
773,1.0045849837287406
774,1.3239038867176607
775,1.2137959802441842
776,1.208779238216964
777,1.1047726827317481
778,1.2792356699190917
779,0.9521449729011253
780,1.0375848531979366
781,0.9482445631386711
782,1.1012487437601235
783,1.0531298821416162
784,1.0097337441581054
785,0.8959333973554755
786,1.0107218896969965
787,1.0250793503020705
788,1.2030651315183485
789,1.195571302536515
790,1.090727933557082
791,1.0522413677428732
792,1.1432416578109215
793,0.9897743919882099
794,1.0861706970015845
795,1.0626511893811537
796,1.10840881938425
797,0.9679299549755804
798,0.9575609767667229
799,1.033495314493235
800,1.0814993253111886
801,0.9616978448124345
802,1.1525306319879387
803,1.1589840273182475
804,1.189198034950123
805,1.1067241341546588
806,1.2350029785017753
807,1.0768528462780766
808,1.2023286053609674
809,0.9830574627525421
810,0.9705880944658704
811,1.1205251929943822
812,1.2073546428558155
813,1.0743642552473582
814,1.1096771369059344
815,1.1809266048863738
816,1.1970513622250611
817,1.182022764984158
818,1.0124261413736977
819,1.1486918583541013
820,1.139031812955015
821,1.116401167017303
822,1.0066780868910419
823,1.1886475600374824
824,1.0968427303842678
825,1.1035420754406209
826,1.332136689531469
827,1.0763245036190956
828,1.3310409003982047
829,1.123654810218854
830,1.276377226238545
831,1.1066472601854087
832,1.0466443375441576
833,1.0611311440029936
834,1.1455427096438997
835,1.0423256184596401
836,1.0639579305789808
837,1.148831140989754
838,1.1928262954427071
839,1.0551883878734556
840,1.3175596398260485
841,1.0046527223285844
842,1.1379502910234474
843,1.1528846200588518
844,0.9514403454716142
845,0.9217443875824161
846,0.9727589209118863
847,1.101344142627277
848,0.9895521602547012
849,1.1252615935111345
850,1.1966499149054304
851,1.3025819804479166
852,1.099428423762532
853,0.9748745775838177
854,1.106799794070292
855,1.026281483238809
856,1.2492671711542038
857,1.260466995064369
858,1.0457837865595514
859,1.2002856073207027
860,1.1115115672187494
861,1.2881726213667717
862,1.0633709064915222
863,1.1564250176073816
864,1.0555233892007128
865,1.172382172371653
866,1.1028633981202283
867,1.0314930964073852
868,1.161261264153197
869,1.2177709572212805
870,1.112419423015557
871,1.0819043909842923
872,0.9629705692364731
873,1.0846305903801288
874,1.1782085898716956
875,1.173060033147009
876,1.1171783444616417
877,1.1821251735411045
878,1.0481258413431906
879,1.0796015898221694
880,1.2050044513980949
881,1.0893950994036468
882,1.2132528836248944
883,1.141384267353397
884,1.0010614348889766
885,1.211878302334183
886,1.2786324902404598
887,1.2545934400484717
888,1.2024091250084874
889,1.2350133375738988
890,1.0424978295681258
891,1.0964669538808454
892,1.1464719510582784
893,0.9606007675155864
894,1.0366119016633162
895,0.9425516508628843
896,1.1706191271846498
897,1.2240115591293914
898,1.328663134446165
899,1.2269379838455177
900,1.151995927722304
901,1.2128020669571689
902,1.13496320275831
903,1.2625981623285853
904,1.0927542933224492
905,1.0328309687307766
906,1.1736595417860651
907,1.3259069956094742
908,1.111426483388103
909,1.0461970859752363
910,1.2528986878448376
911,1.3259517243595338
912,1.0365817408677735
913,1.0997491734416875
914,1.0765055476184096
915,1.102873876330868
916,1.1840565650669046
917,1.1947119663221877
918,1.0467021127725755
919,1.1539193352882864
920,1.0521859439432322
921,1.3146471994647198
922,1.2199010774093495
923,1.0524038866584335
924,1.2094172462474375
925,1.043134782082027
926,1.2013481787019662
927,1.1335018476069494
928,1.1899464049853987
929,1.129535637834063
930,1.0500525915452341
931,1.0133022836529249
932,1.1458601418793957
933,1.125522435501723
934,1.027451583946215
935,1.0003426607903525
936,1.1321811024521222
937,1.0695314089445922
938,1.1157933648198088
939,1.1817821696891924
940,1.1900605185088917
941,1.0683334477901625
942,1.1036726170573994
943,1.1688396483454893
944,1.0830222717436901
945,1.1760792857157467
946,1.069345538573968
947,1.0386498870204997
948,1.0461761502407914
949,1.1164879831405898
950,1.2543886871156964
951,1.2178937917788741
952,0.9959361269718443
953,1.2061979506280502
954,1.226131313683677
955,1.0858444944062091
956,1.1541170182370726
957,1.0216337011011176
958,1.2634312690423897
959,1.1146792235882692
960,1.0253967529161936
961,1.230557706668165
962,1.1850944765173026
963,1.2114598642256096
964,1.0821746132089853
965,1.114687731735703
966,1.34124680199083
967,1.1005913012342483
968,1.0222953498611396
969,1.2247538282518435
970,1.0856642234730105
971,1.0533652550553254
972,1.0547319712965344
973,1.0196302191353162
974,1.1660392759614233
975,1.0551232091738763
976,1.3148840714326577
977,1.0380076043700959
978,1.0379467875569741
979,1.3132637525036994
980,1.0828319555260313
981,1.0785234031072972
982,1.0791429689470522
983,0.9684955365511115
984,0.9552155364919901
985,1.1595499332096546
986,1.0271533327700026
987,1.062444746531684
988,1.0547724442880877
989,1.1076839324934409
990,1.1704343875046792
991,1.0966524934207444
992,1.0335133617022139
993,1.2399227309979202
994,1.2614344277681442
995,1.1032261413291964
996,1.165738146202279
997,0.9664387297825303
998,1.3449829581740944
999,1.0256838549459024
